run_id	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
par-omp1	1	0	wtrsv	UNU	128	200	42585.7	312227.3
par-omp1	1	0	wtrsv	UNU	256	200	170191.4	1050661.4
par-omp1	1	0	wtrsv	UNU	512	77	647494.0	3922893.6
par-omp1	1	0	wtrsv	UTN	128	200	47876.6	359094.3
par-omp1	1	0	wtrsv	UTN	256	200	170587.9	1174814.0
par-omp1	1	0	wtrsv	UTN	512	72	630048.8	4185923.3
par-omp1	1	0	wtrsv	UTU	128	200	42466.5	344483.8
par-omp1	1	0	wtrsv	UTU	256	200	162642.9	1079274.0
par-omp1	1	0	wtrsv	UTU	512	77	615307.0	3946107.1
par-omp1	1	0	wtrsv	UCN	128	200	50066.6	370230.4
par-omp1	1	0	wtrsv	UCN	256	200	177086.3	1252398.1
par-omp1	1	0	wtrsv	UCN	512	68	642544.5	4412460.2
par-omp1	1	0	wtrsv	UCU	128	200	44726.8	336805.6
par-omp1	1	0	wtrsv	UCU	256	200	165441.4	1171381.6
par-omp1	1	0	wtrsv	UCU	512	72	634717.7	4193557.8
par-omp1	1	0	wtrsv	LNN	128	200	48487.9	355940.7
par-omp1	1	0	wtrsv	LNN	256	200	178686.4	1160380.3
par-omp1	1	0	wtrsv	LNN	512	73	689574.2	4138424.8
par-omp1	1	0	wtrsv	LNU	128	200	41419.3	318322.6
par-omp1	1	0	wtrsv	LNU	256	200	163391.4	1112552.1
par-omp1	1	0	wtrsv	LNU	512	76	653081.5	3984775.3
par-omp1	1	0	wtrsv	LTN	128	200	47685.7	379621.6
par-omp1	1	0	wtrsv	LTN	256	200	168436.6	1148942.7
par-omp1	1	0	wtrsv	LTN	512	71	627710.1	4280045.5
par-omp1	1	0	wtrsv	LTU	128	200	43455.8	328306.7
par-omp1	1	0	wtrsv	LTU	256	200	157941.3	1092676.2
par-omp1	1	0	wtrsv	LTU	512	76	616191.6	3982594.4
par-omp1	1	0	wtrsv	LCN	128	200	49442.4	383183.7
par-omp1	1	0	wtrsv	LCN	256	200	170689.9	1226809.1
par-omp1	1	0	wtrsv	LCN	512	68	647229.4	4455024.4
par-omp1	1	0	wtrsv	LCU	128	200	44227.9	343601.5
par-omp1	1	0	wtrsv	LCU	256	200	160466.9	1139153.6
par-omp1	1	0	wtrsv	LCU	512	71	632206.3	4282878.3
par-omp4	4	0-3	wtrsv	UNN	128	200	51663.4	347676.1
par-omp4	4	0-3	wtrsv	UNN	256	200	153083.8	1208186.7
par-omp4	4	0-3	wtrsv	UNN	512	70	410722.4	4310928.5
par-omp4	4	0-3	wtrsv	UNU	128	200	43823.0	305492.2
par-omp4	4	0-3	wtrsv	UNU	256	200	135566.4	1058900.7
par-omp4	4	0-3	wtrsv	UNU	512	77	393871.5	3945383.3
par-omp4	4	0-3	wtrsv	UTN	128	200	48071.8	353540.3
par-omp4	4	0-3	wtrsv	UTN	256	200	143827.6	1187725.5
par-omp4	4	0-3	wtrsv	UTN	512	73	405745.7	4164245.0
par-omp4	4	0-3	wtrsv	UTU	128	200	44493.5	326387.1
par-omp4	4	0-3	wtrsv	UTU	256	200	136035.2	1104791.1
par-omp4	4	0-3	wtrsv	UTU	512	76	402403.0	3986164.7
par-omp4	4	0-3	wtrsv	UCN	128	200	49884.3	374190.9
par-omp4	4	0-3	wtrsv	UCN	256	200	153645.0	1238884.5
par-omp4	4	0-3	wtrsv	UCN	512	69	436870.9	4374880.7
par-omp4	4	0-3	wtrsv	UCU	128	200	45009.9	342307.3
par-omp4	4	0-3	wtrsv	UCU	256	200	143378.8	1166121.6
par-omp4	4	0-3	wtrsv	UCU	512	72	405449.5	4182832.6
par-omp4	4	0-3	wtrsv	LNN	128	200	48161.7	349028.9
par-omp4	4	0-3	wtrsv	LNN	256	200	151772.1	1185110.0
par-omp4	4	0-3	wtrsv	LNN	512	74	433989.0	4096271.3
par-omp4	4	0-3	wtrsv	LNU	128	200	41599.5	318851.5
par-omp4	4	0-3	wtrsv	LNU	256	200	137020.9	1103565.5
par-omp4	4	0-3	wtrsv	LNU	512	75	402396.0	4012746.4
par-omp4	4	0-3	wtrsv	LTN	128	200	47463.5	381552.2
par-omp4	4	0-3	wtrsv	LTN	256	200	132832.3	1133140.0
par-omp4	4	0-3	wtrsv	LTN	512	72	384496.4	4191405.4
par-omp4	4	0-3	wtrsv	LTU	128	200	42104.4	319886.7
par-omp4	4	0-3	wtrsv	LTU	256	200	124419.0	1087388.5
par-omp4	4	0-3	wtrsv	LTU	512	76	343288.5	3972867.2
par-omp4	4	0-3	wtrsv	LCN	128	200	49141.8	387878.5
par-omp4	4	0-3	wtrsv	LCN	256	200	136205.9	1192686.0
par-omp4	4	0-3	wtrsv	LCN	512	68	405912.6	4447681.8
par-omp4	4	0-3	wtrsv	LCU	128	200	42952.2	333789.5
par-omp4	4	0-3	wtrsv	LCU	256	200	126710.9	1138320.7
par-omp4	4	0-3	wtrsv	LCU	512	71	379937.2	4232537.9
par-omp1	1	0	mtrsv	UNN	128	200	14657.7	154916.1
par-omp1	1	0	mtrsv	UNN	256	200	56087.5	519817.2
par-omp1	1	0	mtrsv	UNN	512	158	211925.2	1901566.5
par-omp1	1	0	mtrsv	UNN	1024	42	900527.7	7284401.2
par-omp1	1	0	mtrsv	UNU	128	200	13170.1	151232.9
par-omp1	1	0	mtrsv	UNU	256	200	59998.3	501144.3
par-omp1	1	0	mtrsv	UNU	512	162	205374.6	1857698.9
par-omp1	1	0	mtrsv	UNU	1024	43	877242.7	7131493.4
par-omp1	1	0	mtrsv	UTN	128	200	21457.8	165199.5
par-omp1	1	0	mtrsv	UTN	256	200	80654.3	527221.8
par-omp1	1	0	mtrsv	UTN	512	160	307300.6	1883508.2
par-omp1	1	0	mtrsv	UTN	1024	43	1285349.0	7103774.7
par-omp1	1	0	mtrsv	UTU	128	200	20562.9	152506.6
par-omp1	1	0	mtrsv	UTU	256	200	80927.6	508965.4
par-omp1	1	0	mtrsv	UTU	512	163	308813.8	1844431.5
par-omp1	1	0	mtrsv	UTU	1024	43	1303379.3	6986698.4
par-omp1	1	0	mtrsv	LNN	128	200	13682.0	150566.8
par-omp1	1	0	mtrsv	LNN	256	200	57546.1	520828.8
par-omp1	1	0	mtrsv	LNN	512	163	219020.9	1842072.7
par-omp1	1	0	mtrsv	LNN	1024	44	926389.4	6971003.0
par-omp1	1	0	mtrsv	LNU	128	200	12993.0	145743.1
par-omp1	1	0	mtrsv	LNU	256	200	53575.4	500632.0
par-omp1	1	0	mtrsv	LNU	512	167	203463.0	1799657.9
par-omp1	1	0	mtrsv	LNU	1024	44	921810.3	6870311.2
par-omp1	1	0	mtrsv	LTN	128	200	22881.0	157281.7
par-omp1	1	0	mtrsv	LTN	256	200	82933.7	538346.4
par-omp1	1	0	mtrsv	LTN	512	159	314524.4	1890911.0
par-omp1	1	0	mtrsv	LTN	1024	42	1304609.1	7243718.2
par-omp1	1	0	mtrsv	LTU	128	200	21719.6	151001.5
par-omp1	1	0	mtrsv	LTU	256	200	80771.7	502907.5
par-omp1	1	0	mtrsv	LTU	512	166	309688.6	1811558.2
par-omp1	1	0	mtrsv	LTU	1024	43	1299766.4	7057921.1
par-omp4	4	0-3	mtrsv	UNN	128	200	13969.7	153229.5
par-omp4	4	0-3	mtrsv	UNN	256	200	53802.3	513493.9
par-omp4	4	0-3	mtrsv	UNN	512	158	142204.9	1899557.3
par-omp4	4	0-3	mtrsv	UNN	1024	43	442928.3	7040137.8
par-omp4	4	0-3	mtrsv	UNU	128	200	13793.3	147498.7
par-omp4	4	0-3	mtrsv	UNU	256	200	49513.0	498900.3
par-omp4	4	0-3	mtrsv	UNU	512	163	139797.5	1845983.5
par-omp4	4	0-3	mtrsv	UNU	1024	44	421031.6	6930258.0
par-omp4	4	0-3	mtrsv	UTN	128	200	21529.8	162346.7
par-omp4	4	0-3	mtrsv	UTN	256	200	62280.0	527868.2
par-omp4	4	0-3	mtrsv	UTN	512	160	172174.1	1882861.6
par-omp4	4	0-3	mtrsv	UTN	1024	43	457049.5	7034141.3
par-omp4	4	0-3	mtrsv	UTU	128	200	20554.6	151116.2
par-omp4	4	0-3	mtrsv	UTU	256	200	59288.2	507460.7
par-omp4	4	0-3	mtrsv	UTU	512	164	158801.6	1837719.0
par-omp4	4	0-3	mtrsv	UTU	1024	43	436526.4	7029755.4
par-omp4	4	0-3	mtrsv	LNN	128	200	13692.3	150970.9
par-omp4	4	0-3	mtrsv	LNN	256	200	52452.2	511421.4
par-omp4	4	0-3	mtrsv	LNN	512	163	163869.9	1840772.5
par-omp4	4	0-3	mtrsv	LNN	1024	44	484758.1	6950488.0
par-omp4	4	0-3	mtrsv	LNU	128	200	12973.8	145060.4
par-omp4	4	0-3	mtrsv	LNU	256	200	52196.9	495318.1
par-omp4	4	0-3	mtrsv	LNU	512	167	151077.1	1803656.5
par-omp4	4	0-3	mtrsv	LNU	1024	43	470662.5	7024888.1
par-omp4	4	0-3	mtrsv	LTN	128	200	22912.7	157194.3
par-omp4	4	0-3	mtrsv	LTN	256	200	57423.8	543864.4
par-omp4	4	0-3	mtrsv	LTN	512	162	154904.5	1857992.0
par-omp4	4	0-3	mtrsv	LTN	1024	41	472877.9	7318378.1
par-omp4	4	0-3	mtrsv	LTU	128	200	21719.0	155010.1
par-omp4	4	0-3	mtrsv	LTU	256	200	53447.9	504758.6
par-omp4	4	0-3	mtrsv	LTU	512	164	152063.9	1829845.1
par-omp4	4	0-3	mtrsv	LTU	1024	43	473702.3	7080588.8
par-omp1	1	0	wtrsv	UNN	128	200	55433.5	367714.6
par-omp1	1	0	wtrsv	UNN	256	200	173966.9	1207597.8
par-omp1	1	0	wtrsv	UNN	512	73	670207.1	4115071.7
par-omp1	1	0	wtrsv	UNU	128	200	46262.6	307976.2
par-omp1	1	0	wtrsv	UNU	256	200	162561.7	1121852.8
par-omp1	1	0	wtrsv	UNU	512	76	650549.7	3978577.6
par-omp1	1	0	wtrsv	UTN	128	200	48589.8	351470.5
par-omp1	1	0	wtrsv	UTN	256	200	165894.2	1153846.7
par-omp1	1	0	wtrsv	UTN	512	74	624769.0	4099038.2
par-omp1	1	0	wtrsv	UTU	128	200	43309.9	319415.0
par-omp1	1	0	wtrsv	UTU	256	200	158637.0	1074648.0
par-omp1	1	0	wtrsv	UTU	512	77	606392.2	3919720.7
par-omp1	1	0	wtrsv	UCN	128	200	49388.7	373252.7
par-omp1	1	0	wtrsv	UCN	256	200	170682.3	1219652.0
par-omp1	1	0	wtrsv	UCN	512	70	639370.9	4307684.0
par-omp1	1	0	wtrsv	UCU	128	200	44568.3	336237.4
par-omp1	1	0	wtrsv	UCU	256	200	162586.9	1145322.1
par-omp1	1	0	wtrsv	UCU	512	73	623605.2	4144987.7
par-omp1	1	0	wtrsv	LNN	128	200	48217.7	348724.5
par-omp1	1	0	wtrsv	LNN	256	200	173563.7	1156367.2
par-omp1	1	0	wtrsv	LNN	512	74	652989.2	4059056.1
par-omp1	1	0	wtrsv	LNU	128	200	41146.3	314432.7
par-omp1	1	0	wtrsv	LNU	256	200	159924.2	1101780.6
par-omp1	1	0	wtrsv	LNU	512	77	629608.8	3936811.6
par-omp1	1	0	wtrsv	LTN	128	200	47850.1	368482.3
par-omp1	1	0	wtrsv	LTN	256	200	166884.0	1139848.2
par-omp1	1	0	wtrsv	LTN	512	73	622717.0	4163790.5
par-omp1	1	0	wtrsv	LTU	128	200	42457.3	319747.5
par-omp1	1	0	wtrsv	LTU	256	200	157109.2	1077052.0
par-omp1	1	0	wtrsv	LTU	512	77	602228.5	3942164.6
par-omp1	1	0	wtrsv	LCN	128	200	49357.3	408287.8
par-omp1	1	0	wtrsv	LCN	256	200	171532.5	1184296.0
par-omp1	1	0	wtrsv	LCN	512	69	642218.0	4390496.6
par-omp1	1	0	wtrsv	LCU	128	200	43416.7	333937.7
par-omp1	1	0	wtrsv	LCU	256	200	160863.4	1128696.9
par-omp1	1	0	wtrsv	LCU	512	72	614130.3	4209511.7
par-omp4	4	0-3	wtrsv	UNN	128	200	51501.2	342075.7
par-omp4	4	0-3	wtrsv	UNN	256	200	147386.7	1158030.3
par-omp4	4	0-3	wtrsv	UNN	512	74	442314.6	4088013.1
par-omp4	4	0-3	wtrsv	UNU	128	200	43518.9	305588.9
par-omp4	4	0-3	wtrsv	UNU	256	200	133497.0	1054171.3
par-omp4	4	0-3	wtrsv	UNU	512	77	409105.6	3914276.8
par-omp4	4	0-3	wtrsv	UTN	128	200	47977.9	363624.6
par-omp4	4	0-3	wtrsv	UTN	256	200	142878.2	1178026.5
par-omp4	4	0-3	wtrsv	UTN	512	71	434288.6	4246388.0
par-omp4	4	0-3	wtrsv	UTU	128	200	44802.7	332103.9
par-omp4	4	0-3	wtrsv	UTU	256	200	135505.2	1092741.7
par-omp4	4	0-3	wtrsv	UTU	512	76	374295.4	3979999.4
par-omp4	4	0-3	wtrsv	UCN	128	200	49584.0	366635.7
par-omp4	4	0-3	wtrsv	UCN	256	200	153333.6	1240616.7
par-omp4	4	0-3	wtrsv	UCN	512	68	454642.6	4453756.3
par-omp4	4	0-3	wtrsv	UCU	128	200	45988.9	349090.5
par-omp4	4	0-3	wtrsv	UCU	256	200	143040.6	1154284.9
par-omp4	4	0-3	wtrsv	UCU	512	73	417164.3	4164378.2
par-omp4	4	0-3	wtrsv	LNN	128	200	47745.5	361753.9
par-omp4	4	0-3	wtrsv	LNN	256	200	154102.3	1186372.7
par-omp4	4	0-3	wtrsv	LNN	512	73	429661.0	4139842.7
par-omp4	4	0-3	wtrsv	LNU	128	200	40709.3	327321.7
par-omp4	4	0-3	wtrsv	LNU	256	200	138023.0	1108390.0
par-omp4	4	0-3	wtrsv	LNU	512	77	399137.8	3944416.2
par-omp4	4	0-3	wtrsv	LTN	128	200	47500.7	381680.6
par-omp4	4	0-3	wtrsv	LTN	256	200	132048.6	1127683.0
par-omp4	4	0-3	wtrsv	LTN	512	70	370430.6	4296816.1
par-omp4	4	0-3	wtrsv	LTU	128	200	42076.9	328402.8
par-omp4	4	0-3	wtrsv	LTU	256	200	125904.2	1073702.1
par-omp4	4	0-3	wtrsv	LTU	512	76	344226.3	3968808.6
par-omp4	4	0-3	wtrsv	LCN	128	200	49105.5	382416.2
par-omp4	4	0-3	wtrsv	LCN	256	200	136563.9	1195169.3
par-omp4	4	0-3	wtrsv	LCN	512	67	409077.9	4534017.6
par-omp4	4	0-3	wtrsv	LCU	128	200	44289.6	333562.6
par-omp4	4	0-3	wtrsv	LCU	256	200	125538.8	1141574.8
par-omp4	4	0-3	wtrsv	LCU	512	72	369308.3	4217199.0
